date_county,Daily Max 1-hour SO2 Concentration,DAILY_AQI_VALUE
"07/23/2017, Lake",0.0,0
"07/24/2017, Lake",1.0,1
"07/25/2017, Lake",1.0,1
"07/26/2017, Lake",1.0,1
"07/27/2017, Lake",1.0,1
"07/28/2017, Lake",1.0,1
"07/29/2017, Lake",1.0,1
"07/30/2017, Lake",1.0,1
"07/31/2017, Lake",4.0,6
"08/01/2017, Lake",1.0,1
"08/02/2017, Lake",4.0,6
"08/03/2017, Lake",1.0,1
"08/04/2017, Lake",1.0,1
"08/05/2017, Lake",1.0,1
"08/06/2017, Lake",1.0,1
"08/07/2017, Lake",1.0,1
"08/08/2017, Lake",2.0,3
"08/09/2017, Lake",1.0,1
"08/10/2017, Lake",1.0,1
"08/11/2017, Lake",1.0,1
"08/12/2017, Lake",1.0,1
"08/13/2017, Lake",1.0,1
"08/14/2017, Lake",8.0,11
"08/15/2017, Lake",1.0,1
"08/16/2017, Lake",1.0,1
"08/17/2017, Lake",2.0,3
"08/18/2017, Lake",1.0,1
"08/19/2017, Lake",1.0,1
"08/20/2017, Lake",1.0,1
"08/21/2017, Lake",29.0,41
"08/22/2017, Lake",17.0,24
"08/23/2017, Lake",36.0,51
"08/24/2017, Lake",2.0,3
"08/25/2017, Lake",1.0,1
"08/26/2017, Lake",1.0,1
"08/27/2017, Lake",1.0,1
"08/28/2017, Lake",1.0,1
"08/29/2017, Lake",1.0,1
"08/30/2017, Lake",1.0,1
"08/31/2017, Lake",1.0,1
"09/01/2017, Lake",1.0,1
"09/02/2017, Lake",1.0,1
"09/03/2017, Lake",1.0,1
"09/04/2017, Lake",1.0,1
"09/05/2017, Lake",1.0,1
"09/06/2017, Lake",1.0,1
"09/07/2017, Lake",1.0,1
"09/08/2017, Lake",1.0,1
"09/09/2017, Lake",1.0,1
"09/10/2017, Lake",1.0,1
"09/11/2017, Lake",1.0,1
"09/12/2017, Lake",1.0,1
"09/13/2017, Lake",1.0,1
"09/14/2017, Lake",1.0,1
"09/15/2017, Lake",1.0,1
"09/16/2017, Lake",1.0,1
"09/17/2017, Lake",2.0,3
"09/18/2017, Lake",2.0,3
"09/19/2017, Lake",3.0,4
"09/20/2017, Lake",2.0,3
"09/21/2017, Lake",2.0,3
"09/22/2017, Lake",1.0,1
"09/23/2017, Lake",2.0,3
"09/24/2017, Lake",1.0,1
"09/25/2017, Lake",2.0,3
"09/26/2017, Lake",3.0,4
"09/27/2017, Lake",2.0,3
"09/28/2017, Lake",1.0,1
"09/29/2017, Lake",1.0,1
"09/30/2017, Lake",1.0,1
"10/01/2017, Lake",1.0,1
"10/02/2017, Lake",2.0,3
"10/03/2017, Lake",3.0,4
"10/04/2017, Lake",2.0,3
"10/05/2017, Lake",2.0,3
"10/06/2017, Lake",1.0,1
"10/07/2017, Lake",1.0,1
"10/08/2017, Lake",1.0,1
"10/09/2017, Lake",1.0,1
"10/10/2017, Lake",1.0,1
"10/11/2017, Lake",1.0,1
"10/12/2017, Lake",1.0,1
"10/13/2017, Lake",1.0,1
"10/14/2017, Lake",1.0,1
"10/15/2017, Lake",1.0,1
"10/16/2017, Lake",1.0,1
"10/17/2017, Lake",1.0,1
"10/18/2017, Lake",2.0,3
"10/19/2017, Lake",1.0,1
"10/20/2017, Lake",1.0,1
"10/21/2017, Lake",3.0,4
"10/22/2017, Lake",1.0,1
"10/23/2017, Lake",1.0,1
"10/24/2017, Lake",1.0,1
"10/25/2017, Lake",1.0,1
"10/26/2017, Lake",1.0,1
"10/27/2017, Lake",1.0,1
"10/28/2017, Lake",1.0,1
"10/29/2017, Lake",1.0,1
"10/30/2017, Lake",2.0,3
"10/31/2017, Lake",1.0,1
"11/01/2017, Lake",1.0,1
"11/02/2017, Lake",1.0,1
"11/03/2017, Lake",1.0,1
"11/04/2017, Lake",1.0,1
"11/05/2017, Lake",1.0,1
"11/06/2017, Lake",1.0,1
"11/07/2017, Lake",1.0,1
"11/08/2017, Lake",1.0,1
"11/09/2017, Lake",1.0,1
"11/10/2017, Lake",1.0,1
"11/11/2017, Lake",0.0,0
"11/12/2017, Lake",1.0,1
"11/13/2017, Lake",1.0,1
"11/14/2017, Lake",2.0,3
"11/15/2017, Lake",3.0,4
"11/16/2017, Lake",1.0,1
"11/17/2017, Lake",2.0,3
"11/18/2017, Lake",2.0,3
"11/19/2017, Lake",1.0,1
"11/20/2017, Lake",1.0,1
"11/21/2017, Lake",2.0,3
"11/22/2017, Lake",1.0,1
"11/23/2017, Lake",2.0,3
"11/24/2017, Lake",2.0,3
"11/25/2017, Lake",1.0,1
"11/26/2017, Lake",1.0,1
"11/27/2017, Lake",1.0,1
"11/28/2017, Lake",2.0,3
"11/29/2017, Lake",1.0,1
"11/30/2017, Lake",3.0,4
"12/01/2017, Lake",2.0,3
"12/02/2017, Lake",1.0,1
"12/03/2017, Lake",2.0,3
"12/04/2017, Lake",4.0,6
"12/05/2017, Lake",1.0,1
"12/06/2017, Lake",1.0,1
"12/07/2017, Lake",1.0,1
"12/08/2017, Lake",1.0,1
"12/09/2017, Lake",2.0,3
"12/10/2017, Lake",1.0,1
"12/11/2017, Lake",1.0,1
"12/12/2017, Lake",1.0,1
"12/13/2017, Lake",1.0,1
"12/14/2017, Lake",1.0,1
"12/15/2017, Lake",1.0,1
"12/16/2017, Lake",1.0,1
"12/17/2017, Lake",1.0,1
"12/18/2017, Lake",1.0,1
"12/19/2017, Lake",1.0,1
"12/20/2017, Lake",1.0,1
"12/21/2017, Lake",1.0,1
"12/22/2017, Lake",1.0,1
"12/23/2017, Lake",1.0,1
"12/24/2017, Lake",1.0,1
"12/25/2017, Lake",1.0,1
"12/26/2017, Lake",1.0,1
"12/27/2017, Lake",1.0,1
"12/28/2017, Lake",1.0,1
"12/29/2017, Lake",1.0,1
"12/30/2017, Lake",1.0,1
"12/31/2017, Lake",1.0,1
